cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Rattus norvegicus,10116,perfluorooctane sulfonic acid results in increased expression of PPARG mRNA,23500012
74483,C076994,perfluorooctane sulfonic acid,PPARG,5468,Salmo salar,8030,perfluorooctane sulfonic acid results in increased expression of PPARG mRNA,18424238|19747560
75318,C581825,monoethyl phthalate,PPARG,5468,Homo sapiens,9606,monoethyl phthalate affects the expression of PPARG mRNA,28381288
75318,C581825,monoethyl phthalate,PPARG,5468,Homo sapiens,9606,monoethyl phthalate binds to PPARG protein,23843199
75318,C581825,monoethyl phthalate,PPARG,5468,Mus musculus,10090,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of PPARG mRNA,31884101
75575,C047969,"2,2'-bisphenol F",PPARG,5468,Danio rerio,7955,"2,2'-bisphenol F binds to and results in increased activity of PPARG protein",33049310
77222,C586085,perfluoroundecanoic acid,PPARG,5468,Homo sapiens,9606,perfluoroundecanoic acid binds to and affects the folding of PPARG protein,24998974
77547,C018063,ethyl protocatechuate,PPARG,5468,Mus musculus,10090,ethyl protocatechuate inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA],24338020
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone binds to and affects the activity of PPARG protein|[Rosiglitazone binds to and affects the activity of PPARG protein] which results in increased abundance of Nitric Oxide,16527820
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone binds to and affects the localization of and results in increased activity of PPARG protein,29408570
77999,D000077154,Rosiglitazone,PPARG,5468,Bos taurus,9913,Cycloheximide inhibits the reaction [Rosiglitazone results in increased expression of PPARG protein]|[Rosiglitazone co-treated with Hydrogen Peroxide] results in increased expression of PPARG protein|Rosiglitazone results in increased expression of and results in increased activity of PPARG protein|Hydrogen Peroxide inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|Rosiglitazone results in increased expression of PPARG mRNA,17622750
77999,D000077154,Rosiglitazone,PPARG,5468,Chlorocebus aethiops,9534,Rosiglitazone binds to and results in increased activity of PPARG protein,16239165
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Ethanol inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|Fomepizole inhibits the reaction [Ethanol inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]]|Acetaldehyde inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|U 0126 inhibits the reaction [Acetaldehyde inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetaldehyde inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]]|Cyanamide inhibits the reaction [Ethanol inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]],17030193
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,"tetrabromobisphenol A inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|Diclofenac inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|4,4'-bisphenol F inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|tetrachlorodian inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|bisphenol F diglycidyl ether inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|bis(4-hydroxyphenyl)sulfone inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",30138673
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone affects the localization of PPARG protein|2-chloro-5-nitrobenzanilide affects the reaction [Rosiglitazone affects the localization of PPARG protein],22321707
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone inhibits the reaction [Glucose results in decreased expression of PPARG protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [Rosiglitazone inhibits the reaction [Glucose results in decreased expression of PPARG protein]],21333731
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,2-chloro-5-nitrobenzanilide inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],21660147|23964924|30138673
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,2-chloro-5-nitrobenzanilide inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA],18949406|21354099|22321707
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,2-chloro-5-nitrobenzanilide inhibits the reaction [Rosiglitazone results in increased expression of PPARG protein],22321707|24793810
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,"4,4'-hexafluorisopropylidene diphenol metabolite inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",30408883
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,5-(5-(3-chloro-5-ethoxy-4-hydroxybenzylidene)-3-methyl-4-oxothiazolidin-2-ylideneamino)-2-chlorobenzoic acid inhibits the reaction [Rosiglitazone promotes the reaction [PPARG protein binds to CREBBP protein]]|Rosiglitazone promotes the reaction [PPARG protein binds to CREBBP protein],21296151
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,bisphenol A inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],30138673|30408883
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,delta(9)-tetrahydrocannabinolic acid inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA]|Rosiglitazone results in decreased expression of PPARG protein,28853159
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,tetrabutyltin inhibits the reaction [Rosiglitazone binds to PPARG protein]|tributyltin inhibits the reaction [Rosiglitazone binds to PPARG protein]|diphenyltin chloride inhibits the reaction [Rosiglitazone binds to PPARG protein]|triphenyltin chloride inhibits the reaction [Rosiglitazone binds to PPARG protein],19497422
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,"Rosiglitazone promotes the reaction [PPARG protein results in decreased abundance of Adenosine Triphosphate]|FASN protein promotes the reaction [Rosiglitazone promotes the reaction [PPARG protein results in increased abundance of Fatty Acids, Nonesterified]]|FASN protein promotes the reaction [Rosiglitazone promotes the reaction [PPARG protein results in decreased abundance of Adenosine Triphosphate]]|UCP1 protein promotes the reaction [Rosiglitazone promotes the reaction [PPARG protein results in increased abundance of Fatty Acids, Nonesterified]]|Rosiglitazone promotes the reaction [PPARG protein results in increased expression of FASN protein]|UCP1 protein promotes the reaction [Rosiglitazone promotes the reaction [PPARG protein results in decreased abundance of Adenosine Triphosphate]]|Rosiglitazone promotes the reaction [PPARG protein results in increased abundance of Fatty Acids, Nonesterified]",26670611
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,fluoxastrobin inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|Proflavine inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|pyridaben inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|kresoxim-methyl inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|picoxystrobin inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|Rotenone inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],30818834
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,HMOX1 protein promotes the reaction [Rosiglitazone results in increased activity of PPARG protein]|zinc protoporphyrin inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],21660147
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Indomethacin inhibits the reaction [Rosiglitazone binds to PPARG protein],9013583
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,"[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone] results in increased expression of PPARG protein|[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone co-treated with 4,4'-hexafluorisopropylidene diphenol] results in increased expression of PPARG mRNA|[INS protein co-treated with 1-Methyl-3-isobutylxanthine co-treated with Dexamethasone co-treated with Rosiglitazone] results in increased expression of PPARG mRNA",31596606
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,INT 131 inhibits the reaction [Rosiglitazone binds to PPARG protein]|INT 131 inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA]|INT 131 inhibits the reaction [[Rosiglitazone binds to MED1 protein modified form] which binds to PPARG protein]|[Rosiglitazone binds to MED1 protein modified form] which binds to PPARG protein,19452630
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,NFE2L2 protein promotes the reaction [Rosiglitazone results in increased expression of PPARG protein]|[Rosiglitazone binds to and results in increased activity of PPARG protein] which results in increased susceptibility to Arsenic Trioxide,22684020
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG gene polymorphism affects the susceptibility to Rosiglitazone,16084854
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG mRNA affects the susceptibility to Rosiglitazone,17535976|20663321
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG promotes the reaction [Rosiglitazone results in increased expression of CD36 mRNA],27358406
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of TNF mRNA]]|Rosiglitazone results in decreased expression of PPARG mRNA|PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of NQO1 mRNA]]|PPARG protein affects the reaction [Rosiglitazone inhibits the reaction [Irinotecan results in increased expression of NFE2L2 mRNA]],34699766
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Rosiglitazone results in increased expression of CD36 mRNA]|PPARG protein affects the reaction [Rosiglitazone results in increased expression of FABP4 mRNA]|PPARG protein affects the reaction [Rosiglitazone results in increased expression of NR1H3 mRNA],31778932
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Rosiglitazone results in increased expression of PTEN protein]|PPARG affects the reaction [Rosiglitazone results in increased expression of PTEN protein],16425225
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein results in increased susceptibility to [Rosiglitazone co-treated with Cisplatin]|[PPARG protein co-treated with Rosiglitazone] results in decreased expression of AKR1B10 protein,27417252
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Rosiglitazone results in decreased expression of FN1 protein],15908479
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Rosiglitazone results in decreased expression of ICAM1 mRNA]|[Rosiglitazone results in increased activity of PPARG protein] inhibits the reaction [TNF protein results in increased expression of ICAM1 mRNA]|[Rosiglitazone results in increased activity of PPARG protein] inhibits the reaction [TNF protein results in increased expression of CXCL1 mRNA],19417127
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Rosiglitazone results in decreased expression of TPM3 protein alternative form],19369484
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Rosiglitazone results in increased expression of ANGPTL4 mRNA],29729928
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Quercetin promotes the reaction [Rosiglitazone results in increased expression of PPARG protein],25765892
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Ro 41-5253 inhibits the reaction [Rosiglitazone binds to PPARG protein],17290005
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARG protein|[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARG mRNA|rosemarinic acid inhibits the reaction [[Rosiglitazone co-treated with TF protein co-treated with INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Hydrocortisone co-treated with Triiodothyronine] results in increased expression of PPARG protein],33476690
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone affects the activity of PPARG protein,25596134
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone affects the expression of PPARG,15254749
77999,D000077154,Rosiglitazone,PPARG,5468,Homo sapiens,9606,Rosiglitazone binds to and results in increased activity of PPARG protein,10871190|11139385|15254749|15491415|15729575|15866424|16674924|16731579|19369484|20307981|21218783|22684020|24155963|24489787|28962521|29410257|30382123|33049310|9836514
